PatchName,mean_r,mean_g,mean_b,std_r,std_g,std_b
TCGA-A6-5665_MSIH_x2944_y8656_patch00493.png,144.2,99.86,139.43,56.34,65.24,49.91
TCGA-A6-5665_MSIH_x3456_y14288_patch00534.png,144.45,98.16,132.32,65.39,67.56,59.11
TCGA-A6-5665_MSIH_x46514_y11712_patch00009.png,166.73,129.71,160.0,59.33,73.34,59.47
TCGA-A6-5665_MSIH_x47026_y14784_patch00039.png,147.02,102.38,139.62,60.85,73.88,58.11
TCGA-A6-5665_MSIH_x47538_y11200_patch00064.png,189.52,159.75,181.35,60.18,82.52,63.59
TCGA-A6-5665_MSIH_x48050_y12736_patch00098.png,164.1,127.73,155.69,68.73,86.3,69.06
TCGA-A6-5665_MSIH_x48050_y23488_patch00119.png,140.51,90.05,130.34,53.71,60.74,49.45
TCGA-A6-5665_MSIH_x48562_y10688_patch00123.png,179.95,142.2,170.85,52.6,67.34,54.23
TCGA-A6-5665_MSIH_x48562_y15296_patch00132.png,139.48,82.96,124.36,55.6,61.61,49.62
TCGA-A6-5665_MSIH_x49074_y15808_patch00161.png,180.23,148.82,171.56,68.9,91.21,70.62
TCGA-A6-5665_MSIH_x49586_y13248_patch00182.png,171.67,129.3,159.3,59.79,75.42,60.81
TCGA-A6-5665_MSIH_x49586_y14784_patch00185.png,139.73,77.96,119.62,55.62,56.95,47.41
TCGA-A6-5665_MSIH_x4992_y12240_patch00608.png,173.19,136.99,164.76,61.75,73.28,59.45
TCGA-A6-5665_MSIH_x4992_y8656_patch00601.png,145.28,79.84,121.25,47.3,35.1,33.57
TCGA-A6-5665_MSIH_x50098_y18880_patch00219.png,212.32,193.39,206.37,48.96,70.51,53.22
TCGA-A6-5665_MSIH_x51634_y9664_patch00275.png,182.63,142.78,170.59,53.67,68.32,55.28
TCGA-A6-5665_MSIH_x52146_y10688_patch00298.png,180.09,142.23,167.97,61.22,79.33,63.85
TCGA-A6-5665_MSIH_x52658_y8640_patch00311.png,192.88,168.92,190.2,51.89,66.07,52.41
TCGA-A6-5665_MSIH_x53170_y10176_patch00331.png,178.21,145.17,170.15,62.69,79.55,64.52
TCGA-A6-5665_MSIH_x54194_y12736_patch00366.png,135.43,67.84,110.98,50.14,47.62,39.7
TCGA-A6-5665_MSIH_x56242_y14784_patch00398.png,227.95,220.08,224.56,40.61,54.41,44.04
TCGA-A6-5665_MSIH_x6016_y2000_patch00637.png,183.8,145.25,170.24,55.53,71.77,57.48
TCGA-A6-5665_MSIH_x6528_y5584_patch00667.png,142.64,83.38,121.13,54.84,59.46,48.39
TCGA-A6-5665_MSIH_x6528_y6608_patch00669.png,150.58,78.04,118.33,44.45,34.34,30.03
TCGA-A6-5665_MSIH_x7040_y5072_patch00685.png,164.88,119.6,149.13,63.75,80.98,63.5
TCGA-A6-5665_MSIH_x8064_y5072_patch00717.png,162.99,83.92,124.02,38.4,33.28,28.36
TCGA-A6-5665_MSIH_x896_y5584_patch00402.png,222.74,215.54,221.37,46.09,60.21,46.3
TCGA-A6-6142_nonMSIH_x2040_y11264_patch00024.png,201.32,177.69,198.91,31.75,39.21,28.24
TCGA-A6-6142_nonMSIH_x27849_y7600_patch00372.png,190.81,161.78,180.99,61.34,86.5,66.6
TCGA-A6-6142_nonMSIH_x33993_y12208_patch00629.png,212.46,195.5,209.0,41.54,59.3,42.69
TCGA-A6-6142_nonMSIH_x36041_y11184_patch00721.png,211.58,173.17,186.8,42.25,80.7,66.11
TCGA-A6-6142_nonMSIH_x36041_y9136_patch00717.png,140.99,85.96,130.3,46.9,48.3,38.51
TCGA-A6-6142_nonMSIH_x37577_y7600_patch00745.png,182.63,126.15,156.07,51.56,71.71,55.55
TCGA-A6-6142_nonMSIH_x4600_y13312_patch00136.png,204.65,180.23,199.23,35.92,50.06,37.13
TCGA-A6-6142_nonMSIH_x54603_y5696_patch00749.png,214.44,190.51,204.46,46.3,71.35,53.01
TCGA-A6-6142_nonMSIH_x54603_y6720_patch00751.png,197.59,168.81,187.22,57.29,83.12,63.55
TCGA-A6-6142_nonMSIH_x55627_y5184_patch00759.png,172.42,107.85,145.52,47.75,54.39,43.45
TCGA-A6-6142_nonMSIH_x56139_y4672_patch00769.png,184.4,103.33,141.17,39.65,42.5,35.66
TCGA-A6-6142_nonMSIH_x56139_y9792_patch00777.png,203.59,154.5,181.74,30.86,45.26,33.69
TCGA-A6-6142_nonMSIH_x5624_y13312_patch00189.png,210.46,189.2,204.96,37.56,55.38,40.79
TCGA-A6-6142_nonMSIH_x57163_y9792_patch00814.png,205.92,156.39,182.86,30.88,46.71,34.97
TCGA-A6-6142_nonMSIH_x57675_y11328_patch00841.png,222.99,207.01,216.69,28.65,48.6,35.9
TCGA-A6-6142_nonMSIH_x57675_y2624_patch00824.png,198.29,106.5,142.09,28.3,35.65,30.46
TCGA-A6-6142_nonMSIH_x58187_y8256_patch00859.png,197.09,126.39,159.42,37.63,47.62,37.24
TCGA-A6-6142_nonMSIH_x59211_y5696_patch00904.png,163.88,86.84,127.26,45.05,47.64,39.6
TCGA-A6-6142_nonMSIH_x60747_y4672_patch00978.png,167.92,106.25,144.8,45.51,59.58,45.16
TCGA-A6-6142_nonMSIH_x61259_y12352_patch01020.png,192.07,147.21,175.91,39.57,54.27,42.51
TCGA-A6-6142_nonMSIH_x61771_y10816_patch01043.png,196.11,166.35,189.2,48.74,69.79,50.09
TCGA-A6-6142_nonMSIH_x61771_y8256_patch01038.png,191.57,113.22,149.23,34.42,41.96,33.85
TCGA-A6-6142_nonMSIH_x62283_y5184_patch01058.png,145.91,78.0,120.71,43.99,47.04,38.3
TCGA-A6-6142_nonMSIH_x62795_y8768_patch01088.png,181.37,125.25,158.55,47.63,58.0,44.04
TCGA-A6-6142_nonMSIH_x6648_y11264_patch00237.png,193.41,174.84,196.04,50.98,66.93,46.37
TCGA-A6-6142_nonMSIH_x6648_y14336_patch00243.png,209.09,176.31,195.6,33.05,52.64,38.38
TCGA-A6-6142_nonMSIH_x8184_y6656_patch00304.png,143.81,74.04,115.33,49.99,51.12,42.29
TCGA-A6-6142_nonMSIH_x9208_y9728_patch00349.png,179.78,138.13,168.79,50.31,61.15,45.86
TCGA-A6-6142_nonMSIH_x9720_y10240_patch00360.png,215.43,205.29,214.4,54.22,66.67,50.66
TCGA-A6-6142_nonMSIH_x9720_y7168_patch00354.png,160.0,81.83,121.44,46.07,45.62,38.42
TCGA-A6-6652_nonMSIH_x1424_y31415_patch00020.png,205.13,182.99,201.95,48.28,68.95,48.38
TCGA-A6-6652_nonMSIH_x1936_y28343_patch00023.png,120.98,66.37,116.16,41.5,35.55,31.13
TCGA-A6-6652_nonMSIH_x1936_y28855_patch00024.png,128.02,70.27,120.84,42.03,34.15,29.55
TCGA-A6-6652_nonMSIH_x2416_y4544_patch00226.png,213.05,203.61,214.17,56.73,74.91,54.84
TCGA-A6-6652_nonMSIH_x30704_y28023_patch00118.png,103.88,61.62,106.9,38.33,37.29,32.72
TCGA-A6-6652_nonMSIH_x30704_y29047_patch00120.png,132.4,83.87,129.43,51.91,50.81,40.36
TCGA-A6-6652_nonMSIH_x30832_y6912_patch00340.png,231.63,229.26,233.31,32.07,42.79,29.49
TCGA-A6-6652_nonMSIH_x31344_y6400_patch00346.png,152.66,105.88,147.84,47.27,46.96,39.28
TCGA-A6-6652_nonMSIH_x31728_y27511_patch00135.png,132.31,86.71,130.67,58.56,64.89,50.19
TCGA-A6-6652_nonMSIH_x31728_y30583_patch00141.png,128.58,82.41,126.37,55.48,54.76,47.16
TCGA-A6-6652_nonMSIH_x31856_y4864_patch00352.png,140.51,96.14,139.42,53.94,63.24,47.21
TCGA-A6-6652_nonMSIH_x32880_y2816_patch00367.png,193.95,176.19,195.17,64.9,85.3,63.06
TCGA-A6-6652_nonMSIH_x32880_y6400_patch00374.png,196.05,171.61,191.44,59.58,83.1,62.48
TCGA-A6-6652_nonMSIH_x33392_y4864_patch00378.png,129.1,72.2,121.52,46.9,37.43,32.39
TCGA-A6-6652_nonMSIH_x33904_y5888_patch00386.png,148.85,96.82,141.36,46.83,45.78,38.87
TCGA-A6-6652_nonMSIH_x3472_y29367_patch00047.png,146.35,90.92,135.07,56.44,53.82,45.75
TCGA-A6-6652_nonMSIH_x35440_y3328_patch00404.png,207.81,188.46,206.58,42.59,60.24,44.05
TCGA-A6-6652_nonMSIH_x36976_y4352_patch00433.png,144.9,114.34,148.23,72.8,89.61,68.75
TCGA-A6-6652_nonMSIH_x37360_y26999_patch00222.png,197.1,183.48,198.9,69.56,88.29,67.82
TCGA-A6-6652_nonMSIH_x37488_y2304_patch00436.png,157.32,100.11,146.28,41.07,34.21,27.9
TCGA-A6-6652_nonMSIH_x3952_y6080_patch00250.png,141.23,95.25,136.31,59.6,65.42,53.16
TCGA-A6-6652_nonMSIH_x3984_y30391_patch00056.png,181.3,143.99,173.01,61.27,81.66,60.99
TCGA-A6-6652_nonMSIH_x400_y29367_patch00002.png,235.34,234.06,236.25,30.34,39.48,29.29
TCGA-A6-6652_nonMSIH_x4496_y29879_patch00065.png,137.64,80.98,126.12,53.39,46.82,43.39
TCGA-A6-6652_nonMSIH_x4976_y3520_patch00261.png,188.84,167.08,187.3,69.2,90.95,68.63
TCGA-A6-6652_nonMSIH_x5008_y25271_patch00067.png,162.59,127.02,157.86,68.38,86.03,65.89
TCGA-A6-6652_nonMSIH_x7536_y2496_patch00299.png,225.26,221.46,228.24,32.62,41.09,30.24
TCGA-A6-6652_nonMSIH_x8048_y3008_patch00310.png,129.82,75.81,123.43,47.42,40.11,35.21
TCGA-A6-6652_nonMSIH_x9072_y2496_patch00326.png,169.82,99.72,145.21,30.98,26.15,21.77
TCGA-A6-6652_nonMSIH_x912_y31415_patch00011.png,186.81,156.93,182.65,56.29,76.61,55.68
TCGA-A6-6653_MSIH_x20296_y6456_patch00765.png,135.59,105.37,148.64,49.73,50.33,37.29
TCGA-A6-6653_MSIH_x2048_y9856_patch01236.png,127.01,102.54,143.46,53.3,54.78,44.81
TCGA-A6-6653_MSIH_x23880_y4920_patch00884.png,165.09,142.14,173.98,54.49,63.79,45.16
TCGA-A6-6653_MSIH_x24392_y2872_patch00907.png,129.44,95.99,142.73,44.84,46.08,34.59
TCGA-A6-6653_MSIH_x25416_y7992_patch00969.png,204.77,195.34,211.04,36.61,43.96,31.72
TCGA-A6-6653_MSIH_x2560_y6784_patch01254.png,199.44,189.14,207.05,33.76,39.8,28.58
TCGA-A6-6653_MSIH_x25928_y10552_patch00999.png,142.36,111.01,153.8,45.07,41.95,33.1
TCGA-A6-6653_MSIH_x25928_y3384_patch00985.png,142.54,112.29,153.9,51.8,57.71,42.35
TCGA-A6-6653_MSIH_x26952_y10552_patch01047.png,151.13,118.24,158.54,45.11,42.03,33.2
TCGA-A6-6653_MSIH_x3072_y2176_patch01269.png,155.92,138.9,171.85,59.07,66.12,47.36
TCGA-A6-6653_MSIH_x3072_y7808_patch01280.png,168.36,143.34,176.03,46.98,53.13,38.65
TCGA-A6-6653_MSIH_x45056_y3112_patch00059.png,132.01,94.41,141.76,43.15,39.55,31.46
TCGA-A6-6653_MSIH_x45056_y4648_patch00062.png,129.15,94.78,141.69,46.07,47.34,35.85
TCGA-A6-6653_MSIH_x45056_y5160_patch00063.png,141.23,107.13,151.09,45.85,48.07,36.0
TCGA-A6-6653_MSIH_x45056_y7208_patch00067.png,123.23,86.43,136.1,40.09,36.84,29.67
TCGA-A6-6653_MSIH_x46592_y4648_patch00128.png,140.32,100.58,147.28,39.39,36.8,28.81
TCGA-A6-6653_MSIH_x47104_y8744_patch00163.png,143.39,110.46,151.37,53.78,60.82,45.63
TCGA-A6-6653_MSIH_x47616_y7208_patch00187.png,208.95,197.91,213.88,27.86,34.35,24.66
TCGA-A6-6653_MSIH_x49152_y1576_patch00251.png,171.2,149.77,175.55,68.38,82.96,63.53
TCGA-A6-6653_MSIH_x49664_y11304_patch00293.png,145.16,106.89,149.2,48.09,44.58,36.44
TCGA-A6-6653_MSIH_x49664_y8232_patch00287.png,186.67,157.28,185.33,44.06,57.91,41.19
TCGA-A6-6653_MSIH_x50688_y8232_patch00329.png,168.66,104.59,147.36,36.52,39.19,29.74
TCGA-A6-6653_MSIH_x5120_y1152_patch01349.png,163.46,147.61,174.84,66.8,76.05,56.66
TCGA-A6-6653_MSIH_x51712_y4648_patch00358.png,163.8,126.14,158.77,63.49,72.38,55.62
TCGA-A6-6653_MSIH_x52224_y5160_patch00372.png,143.16,117.35,148.18,79.14,84.45,67.8
TCGA-A6-6653_MSIH_x6144_y3200_patch01387.png,173.19,152.93,178.89,61.19,68.41,51.47
TCGA-A6-6653_MSIH_x71360_y3944_patch00554.png,143.3,101.21,146.88,47.28,50.79,38.29
TCGA-A6-6653_MSIH_x72896_y11624_patch00647.png,152.01,108.07,150.77,46.44,49.87,38.26
TCGA-A6-6653_MSIH_x74432_y6504_patch00703.png,199.23,177.99,200.35,34.94,48.77,36.17
TCGA-A6-6653_MSIH_x75456_y4456_patch00735.png,173.48,141.52,170.93,62.65,74.83,56.11
TCGA-A6-6654_nonMSIH_x10280_y15216_patch00339.png,166.0,102.28,145.36,42.26,37.68,30.22
TCGA-A6-6654_nonMSIH_x11816_y18288_patch00427.png,227.24,216.11,223.15,32.04,49.0,36.38
TCGA-A6-6654_nonMSIH_x12328_y6512_patch00433.png,151.22,80.32,124.35,50.32,37.42,34.17
TCGA-A6-6654_nonMSIH_x12840_y15216_patch00480.png,203.87,124.02,159.39,33.28,39.21,30.84
TCGA-A6-6654_nonMSIH_x14888_y10096_patch00595.png,156.93,87.27,132.62,44.37,34.82,29.09
TCGA-A6-6654_nonMSIH_x16936_y10608_patch00702.png,190.85,109.81,148.8,41.34,33.84,28.29
TCGA-A6-6654_nonMSIH_x18472_y8048_patch00765.png,176.09,99.32,139.8,44.47,35.71,31.41
TCGA-A6-6654_nonMSIH_x2600_y11632_patch00021.png,128.59,79.58,126.41,46.25,41.3,34.31
TCGA-A6-6654_nonMSIH_x3624_y10608_patch00046.png,178.9,136.58,164.18,60.86,79.05,60.39
TCGA-A6-6654_nonMSIH_x4136_y14192_patch00068.png,128.64,69.52,118.98,38.25,25.75,23.11
TCGA-A6-6654_nonMSIH_x51104_y12792_patch00802.png,155.99,83.72,127.63,49.15,41.13,36.76
TCGA-A6-6654_nonMSIH_x53152_y14840_patch00861.png,154.28,85.22,130.15,48.64,48.14,39.78
TCGA-A6-6654_nonMSIH_x53664_y9720_patch00867.png,146.89,89.3,130.59,57.88,63.85,52.09
TCGA-A6-6654_nonMSIH_x56224_y12792_patch00979.png,147.82,78.11,125.23,49.83,42.94,36.49
TCGA-A6-6654_nonMSIH_x56736_y19448_patch01016.png,161.22,102.62,141.57,49.5,60.09,49.38
TCGA-A6-6654_nonMSIH_x57760_y9720_patch01046.png,146.42,75.82,122.86,48.17,40.46,36.33
TCGA-A6-6654_nonMSIH_x6184_y13168_patch00143.png,147.7,84.3,131.02,42.09,32.35,26.72
TCGA-A6-6654_nonMSIH_x6184_y15728_patch00148.png,138.43,82.69,130.82,40.22,30.62,25.32
TCGA-A6-6654_nonMSIH_x6184_y19824_patch00156.png,171.93,121.38,153.83,49.03,67.37,52.85
TCGA-A6-6654_nonMSIH_x62880_y11256_patch01317.png,167.47,88.68,134.48,45.48,36.55,30.76
TCGA-A6-6654_nonMSIH_x62880_y7672_patch01310.png,153.16,89.97,137.3,44.24,40.77,33.77
TCGA-A6-6654_nonMSIH_x63904_y10744_patch01378.png,187.36,91.03,134.93,32.88,28.57,24.58
TCGA-A6-6654_nonMSIH_x63904_y3576_patch01364.png,170.99,108.42,152.06,41.75,39.53,31.83
TCGA-A6-6654_nonMSIH_x63904_y4088_patch01365.png,169.21,105.74,150.64,39.0,37.15,29.4
TCGA-A6-6654_nonMSIH_x64928_y2552_patch01420.png,162.5,101.23,145.78,44.65,38.39,32.8
TCGA-A6-6654_nonMSIH_x64928_y7160_patch01429.png,157.72,84.05,132.75,40.01,27.62,24.31
TCGA-A6-6654_nonMSIH_x66464_y10744_patch01513.png,189.28,110.83,151.4,43.29,38.6,31.92
TCGA-A6-6654_nonMSIH_x6696_y17264_patch00173.png,155.54,83.34,128.09,47.85,33.68,28.97
TCGA-A6-6654_nonMSIH_x67488_y10744_patch01560.png,181.47,125.31,156.75,57.56,72.81,59.2
TCGA-A6-6654_nonMSIH_x7208_y11632_patch00185.png,144.15,85.73,132.35,44.67,35.64,30.04
TCGA-AA-3679_nonMSIH_x13920_y19232_patch00695.png,197.63,141.45,216.18,31.38,37.52,24.23
TCGA-AA-3679_nonMSIH_x14432_y28448_patch00767.png,220.47,181.32,232.52,23.22,30.83,15.03
TCGA-AA-3679_nonMSIH_x15456_y21280_patch00860.png,232.86,209.7,234.34,31.61,55.14,21.19
TCGA-AA-3679_nonMSIH_x16992_y31008_patch01041.png,194.64,149.27,222.41,30.36,34.03,18.92
TCGA-AA-3679_nonMSIH_x20576_y25376_patch01403.png,224.67,198.89,232.91,34.86,53.9,20.99
TCGA-AA-3679_nonMSIH_x21088_y38688_patch01482.png,208.23,159.11,222.92,31.84,46.33,20.58
TCGA-AA-3679_nonMSIH_x21600_y32544_patch01523.png,193.84,153.69,219.19,35.6,46.43,21.77
TCGA-AA-3679_nonMSIH_x22112_y21792_patch01556.png,217.07,173.2,227.42,30.37,36.07,18.49
TCGA-AA-3679_nonMSIH_x24160_y39712_patch01801.png,253.85,253.44,246.66,1.14,1.74,9.27
TCGA-AA-3679_nonMSIH_x24672_y32544_patch01841.png,231.41,199.91,235.4,29.71,59.46,19.54
TCGA-AA-3679_nonMSIH_x25696_y19744_patch01893.png,207.63,164.27,223.09,36.23,42.93,23.89
TCGA-AA-3679_nonMSIH_x26208_y20256_patch01933.png,214.34,167.6,225.44,33.89,37.66,21.42
TCGA-AA-3679_nonMSIH_x26720_y16160_patch01962.png,216.89,177.51,228.82,24.34,32.12,15.94
TCGA-AA-3679_nonMSIH_x26720_y19232_patch01968.png,213.76,167.75,228.67,26.63,31.65,16.95
TCGA-AA-3679_nonMSIH_x27744_y19744_patch02046.png,207.97,161.37,225.68,31.25,35.4,18.98
TCGA-AA-3679_nonMSIH_x30304_y27424_patch02260.png,240.48,222.23,236.87,23.35,47.7,19.61
TCGA-AA-3679_nonMSIH_x34912_y21280_patch02655.png,236.21,210.84,233.95,31.28,58.12,22.17
TCGA-AA-3679_nonMSIH_x35424_y13600_patch02708.png,196.95,153.76,221.9,28.75,33.76,17.51
TCGA-AA-3679_nonMSIH_x35424_y19744_patch02720.png,212.06,169.07,225.91,31.1,35.66,18.0
TCGA-AA-3679_nonMSIH_x36448_y20768_patch02853.png,220.71,176.84,228.04,40.86,59.56,25.72
TCGA-AA-3679_nonMSIH_x37984_y20768_patch03061.png,252.03,249.97,245.82,12.37,21.67,12.04
TCGA-AA-3679_nonMSIH_x37984_y2336_patch03025.png,225.12,179.73,227.22,33.24,56.84,25.12
TCGA-AA-3679_nonMSIH_x39008_y18208_patch03185.png,202.77,163.18,223.1,32.37,38.6,20.87
TCGA-AA-3679_nonMSIH_x39008_y26912_patch03202.png,195.7,153.87,218.22,36.23,48.43,23.15
TCGA-AA-3679_nonMSIH_x39520_y10528_patch03232.png,231.25,201.08,233.4,17.53,25.97,14.13
TCGA-AA-3679_nonMSIH_x41056_y26400_patch03441.png,199.9,155.21,219.8,32.64,42.01,22.16
TCGA-AA-3679_nonMSIH_x45152_y21792_patch03738.png,251.86,247.2,245.28,10.02,23.37,13.14
TCGA-AA-3679_nonMSIH_x5216_y36128_patch00014.png,209.39,145.47,215.35,33.01,44.38,25.73
TCGA-AA-3679_nonMSIH_x7264_y39712_patch00099.png,216.19,172.1,225.46,29.86,54.36,19.77
TCGA-AA-3679_nonMSIH_x9312_y31520_patch00250.png,212.1,172.44,224.1,30.15,46.89,19.13
TCGA-AA-3715_MSIH_x17696_y41600_patch00490.png,195.61,152.03,214.24,24.56,28.9,17.59
TCGA-AA-3715_MSIH_x18208_y50816_patch00551.png,197.29,154.92,213.14,29.81,35.12,20.79
TCGA-AA-3715_MSIH_x19232_y52864_patch00646.png,241.03,230.23,236.7,29.72,49.56,22.59
TCGA-AA-3715_MSIH_x2368_y20640_patch05897.png,244.45,236.69,226.37,8.6,7.19,13.66
TCGA-AA-3715_MSIH_x24352_y33408_patch01103.png,230.05,154.4,223.99,29.1,40.75,21.65
TCGA-AA-3715_MSIH_x24352_y39040_patch01114.png,221.52,185.1,225.06,26.14,34.88,17.33
TCGA-AA-3715_MSIH_x26400_y48768_patch01338.png,196.77,153.54,217.03,22.93,28.56,16.57
TCGA-AA-3715_MSIH_x2880_y17568_patch05938.png,248.68,246.05,238.29,8.22,9.93,15.17
TCGA-AA-3715_MSIH_x29984_y46720_patch01663.png,199.64,155.89,216.47,27.3,32.68,19.42
TCGA-AA-3715_MSIH_x33568_y59008_patch02061.png,209.16,168.66,221.09,24.21,31.32,16.47
TCGA-AA-3715_MSIH_x34080_y55936_patch02110.png,194.93,147.1,214.76,21.24,23.21,15.78
TCGA-AA-3715_MSIH_x40736_y59520_patch02816.png,215.85,174.27,222.18,29.39,39.85,19.41
TCGA-AA-3715_MSIH_x42272_y57472_patch02967.png,198.48,153.48,217.13,22.75,27.91,17.96
TCGA-AA-3715_MSIH_x44320_y47744_patch03151.png,198.57,150.7,216.7,22.5,26.79,18.13
TCGA-AA-3715_MSIH_x44320_y58496_patch03172.png,220.29,178.31,224.15,27.34,33.83,18.4
TCGA-AA-3715_MSIH_x48416_y53376_patch03557.png,202.74,159.23,218.35,29.39,33.9,20.49
TCGA-AA-3715_MSIH_x49952_y39040_patch03685.png,203.11,155.58,218.54,21.51,25.71,15.91
TCGA-AA-3715_MSIH_x50464_y44672_patch03750.png,199.58,150.0,217.32,20.27,23.96,15.76
TCGA-AA-3715_MSIH_x50976_y31360_patch03779.png,242.17,227.23,237.64,23.92,46.34,18.83
TCGA-AA-3715_MSIH_x50976_y32384_patch03781.png,214.79,166.55,219.39,39.57,52.34,28.6
TCGA-AA-3715_MSIH_x52000_y38016_patch03902.png,197.0,150.62,216.88,21.18,24.89,17.04
TCGA-AA-3715_MSIH_x52512_y56960_patch03994.png,234.95,196.1,231.1,17.0,31.93,14.44
TCGA-AA-3715_MSIH_x54048_y36992_patch04121.png,196.96,148.74,214.84,21.02,24.42,16.94
TCGA-AA-3715_MSIH_x61728_y31360_patch04898.png,194.83,142.5,207.79,36.84,43.19,28.61
TCGA-AA-3715_MSIH_x62240_y41088_patch04961.png,201.81,158.08,218.37,21.52,26.32,15.52
TCGA-AA-3715_MSIH_x62752_y43648_patch05005.png,207.4,169.33,218.22,31.78,40.48,21.35
TCGA-AA-3715_MSIH_x70432_y35968_patch05470.png,217.39,174.4,223.85,26.04,33.9,17.31
TCGA-AA-3715_MSIH_x72992_y35968_patch05604.png,253.94,253.71,247.78,2.13,2.54,8.6
TCGA-AA-3715_MSIH_x8000_y3232_patch06166.png,242.55,238.57,230.44,8.73,8.19,14.05
TCGA-AA-3715_MSIH_x9024_y3232_patch06195.png,242.64,240.27,230.49,8.13,6.67,14.2
TCGA-AA-3811_MSIH_x10368_y112256_patch00881.png,168.06,143.84,201.47,39.64,44.41,27.59
TCGA-AA-3811_MSIH_x10368_y96896_patch00851.png,165.16,139.77,198.78,37.28,41.91,27.49
TCGA-AA-3811_MSIH_x10880_y114304_patch00954.png,179.03,153.66,207.04,32.4,35.86,22.74
TCGA-AA-3811_MSIH_x12928_y110208_patch01234.png,175.01,149.53,206.1,35.18,38.34,25.15
TCGA-AA-3811_MSIH_x12928_y111744_patch01237.png,173.48,149.52,201.16,49.43,55.98,33.67
TCGA-AA-3811_MSIH_x13952_y105600_patch01372.png,201.29,179.61,218.88,37.64,41.15,23.15
TCGA-AA-3811_MSIH_x13952_y115840_patch01392.png,182.96,161.3,210.6,36.91,45.54,24.8
TCGA-AA-3811_MSIH_x14400_y10688_patch03047.png,158.3,140.68,193.07,48.2,54.0,32.57
TCGA-AA-3811_MSIH_x14400_y19904_patch03065.png,152.61,129.78,193.59,33.35,34.18,27.79
TCGA-AA-3811_MSIH_x14912_y16832_patch03112.png,168.57,152.15,195.86,57.36,65.76,36.21
TCGA-AA-3811_MSIH_x14976_y86656_patch01485.png,239.37,232.54,234.88,30.4,40.17,20.99
TCGA-AA-3811_MSIH_x16000_y93824_patch01638.png,173.79,152.0,202.48,44.1,51.38,28.67
TCGA-AA-3811_MSIH_x16512_y95360_patch01697.png,252.21,250.54,243.15,4.6,6.24,11.56
TCGA-AA-3811_MSIH_x17984_y24512_patch03418.png,157.59,137.15,193.43,43.98,51.18,33.27
TCGA-AA-3811_MSIH_x17984_y26048_patch03421.png,170.49,150.79,202.12,42.26,49.92,28.87
TCGA-AA-3811_MSIH_x19008_y22464_patch03463.png,253.27,252.31,244.72,1.43,2.47,10.38
TCGA-AA-3811_MSIH_x19072_y90752_patch01873.png,164.82,136.09,196.09,33.74,35.85,27.21
TCGA-AA-3811_MSIH_x20032_y24000_patch03492.png,240.54,236.48,235.67,36.88,44.65,26.89
TCGA-AA-3811_MSIH_x20096_y89216_patch01924.png,186.64,164.46,207.18,47.09,55.57,31.56
TCGA-AA-3811_MSIH_x25728_y79488_patch02123.png,172.26,146.27,194.16,53.29,65.02,37.51
TCGA-AA-3811_MSIH_x27264_y84608_patch02195.png,167.41,141.15,198.29,38.88,45.23,30.29
TCGA-AA-3811_MSIH_x28800_y82048_patch02244.png,161.06,129.39,191.78,36.11,40.55,29.83
TCGA-AA-3811_MSIH_x29312_y84096_patch02261.png,226.49,214.28,231.03,21.28,32.89,14.8
TCGA-AA-3811_MSIH_x30336_y80512_patch02273.png,181.61,153.41,201.55,43.25,54.04,31.88
TCGA-AA-3811_MSIH_x7296_y102528_patch00463.png,161.93,136.71,197.56,32.95,35.2,26.41
TCGA-AA-3811_MSIH_x7296_y98944_patch00456.png,163.36,138.64,198.56,33.68,37.16,26.32
TCGA-AA-3811_MSIH_x8256_y10176_patch02455.png,145.82,123.47,186.09,35.46,37.22,28.99
TCGA-AA-3811_MSIH_x8256_y6592_patch02448.png,178.87,159.71,205.65,39.81,44.04,28.02
TCGA-AA-3811_MSIH_x9344_y119936_patch00757.png,248.96,246.84,241.66,17.88,23.65,14.74
TCGA-AA-3811_MSIH_x9856_y89728_patch00767.png,155.72,129.35,191.42,37.74,40.2,30.72
TCGA-AA-3812_nonMSIH_x10176_y37312_patch00485.png,248.98,247.01,242.49,19.86,24.41,15.85
TCGA-AA-3812_nonMSIH_x11200_y13248_patch00574.png,174.75,152.34,205.64,33.73,37.27,22.63
TCGA-AA-3812_nonMSIH_x11712_y20416_patch00655.png,169.8,146.67,203.9,35.19,35.75,23.81
TCGA-AA-3812_nonMSIH_x11712_y42432_patch00698.png,215.41,202.65,224.97,47.59,58.12,28.8
TCGA-AA-3812_nonMSIH_x12224_y42944_patch00766.png,214.92,203.35,223.84,49.3,59.67,29.37
TCGA-AA-3812_nonMSIH_x13760_y29120_patch00990.png,167.2,145.03,199.13,46.68,52.46,31.88
TCGA-AA-3812_nonMSIH_x14272_y34240_patch01087.png,166.55,141.03,202.11,40.82,46.69,28.0
TCGA-AA-3812_nonMSIH_x16320_y39360_patch01439.png,157.23,131.22,195.63,33.62,36.48,25.93
TCGA-AA-3812_nonMSIH_x17856_y46528_patch01698.png,173.21,149.2,206.21,36.19,40.16,24.83
TCGA-AA-3812_nonMSIH_x18368_y14272_patch01719.png,253.72,253.23,245.73,1.52,2.1,10.02
TCGA-AA-3812_nonMSIH_x20416_y24000_patch02058.png,158.76,130.21,189.72,45.79,51.43,32.53
TCGA-AA-3812_nonMSIH_x20928_y35264_patch02158.png,201.75,183.81,215.12,46.95,56.53,28.77
